gen		trees	lumb	score
       157	 498	 327	  162846
       158	 498	 311	  154878
       159	 502	 306	  153612
       160	 505	 300	  151500
       161	 506	 291	  147246
       162	 498	 289	  143922
       163	 489	 294	  143766
       164	 482	 292	  140744
       165	 470	 301	  141470
       166	 468	 292	  136656
       167	 466	 289	  134674
       168	 475	 262	  124450
       169	 487	 264	  128568
       170	 501	 268	  134268
       171	 510	 282	  143820
       172	 530	 280	  148400
       173	 543	 296	  160728
       174	 559	 300	  167700
       175	 578	 301	  173978
       176	 602	 303	  182406
       177	 612	 325	  198900
       178	 617	 327	  201759
       179	 611	 348	  212628
       180	 596	 360	  214560
       181	 575	 376	  216200
       182	 552	 374	  206448
       183	 519	 386	  200334
       184	 504	 368	  185472
       185	 492	 347	  170724
       186	 486	 328	  159408
       187	 486	 312	  151632
       188	 494	 301	  148694
       189	 500	 292	  146000
       190	 508	 286	  145288
       191	 512	 291	  148992
       192	 517	 285	  147345
       193	 508	 296	  150368
       194	 503	 299	  150397
       195	 494	 306	  151164
       196	 491	 296	  145336
       197	 489	 300	  146700
       198	 501	 276	  138276
       199	 511	 288	  147168
       200	 524	 284	  148816
       201	 534	 292	  155928
       202	 545	 295	  160775
       203	 557	 298	  165986
       204	 569	 306	  174114
       205	 573	 320	  183360
       206	 576	 317	  182592
       207	 571	 328	  187288
       208	 565	 335	  189275
       209	 556	 346	  192376
       210	 548	 350	  191800
       211	 530	 362	  191860
       212	 525	 351	  184275
       213	 513	 345	  176985
       214	 508	 333	  169164
       215	 500	 334	  167000
       216	 501	 324	  162324
       217	 501	 314	  157314
       218	 510	 301	  153510
       219	 519	 306	  158814
       220	 531	 297	  157707
       221	 533	 303	  161499
       222	 539	 298	  160622
       223	 540	 302	  163080
       224	 533	 304	  162032
       225	 524	 313	  164012
       226	 521	 314	  163594
       227	 517	 312	  161304
       228	 521	 308	  160468
       229	 533	 291	  155103
       230	 545	 296	  161320
       231	 554	 298	  165092
       232	 569	 299	  170131
       233	 572	 312	  178464
       234	 577	 312	  180024
       235	 570	 324	  184680
       236	 560	 329	  184240
       237	 546	 340	  185640
       238	 534	 338	  180492
       239	 514	 348	  178872
       240	 506	 344	  174064
       241	 501	 328	  164328
       242	 506	 315	  159390
       243	 510	 311	  158610
       244	 521	 301	  156821
       245	 529	 299	  158171
       246	 541	 300	  162300
       247	 548	 314	  172072
       248	 561	 310	  173910
       249	 568	 318	  180624
       250	 583	 315	  183645
       251	 591	 324	  191484
       252	 601	 320	  192320
       253	 606	 330	  199980
       254	 599	 328	  196472
       255	 588	 337	  198156
       256	 582	 335	  194970
       257	 573	 344	  197112
       258	 571	 332	  189572
       259	 584	 302	  176368
       260	 600	 302	  181200
       261	 607	 313	  189991
       262	 612	 314	  192168
       263	 606	 327	  198162
       264	 597	 332	  198204
       265	 584	 341	  199144
       266	 570	 340	  193800
       267	 552	 348	  192096
       268	 544	 344	  187136
       269	 535	 335	  179225
       270	 537	 319	  171303
       271	 540	 313	  169020
       272	 549	 309	  169641
       273	 560	 304	  170240
       274	 572	 302	  172744
       275	 574	 317	  181958
       276	 582	 313	  182166
       277	 582	 327	  190314
       278	 586	 331	  193966
       279	 583	 343	  199969
       280	 591	 330	  195030
       281	 598	 335	  200330
       282	 613	 326	  199838
       283	 619	 332	  205508
       284	 623	 326	  203098
       285	 621	 337	  209277
       286	 621	 341	  211761
       287	 616	 352	  216832
       288	 618	 349	  215682
       289	 613	 351	  215163
       290	 617	 327	  201759
       291	 614	 332	  203848
       292	 606	 337	  204222
       293	 593	 346	  205178
       294	 581	 345	  200445
       295	 562	 355	  199510
       296	 553	 350	  193550
       297	 544	 339	  184416
       298	 546	 322	  175812
       299	 546	 320	  174720
       300	 554	 311	  172294
       301	 559	 306	  171054
       302	 570	 305	  173850
       303	 577	 317	  182909
       304	 584	 314	  183376
       305	 582	 326	  189732
       306	 587	 325	  190775
       307	 589	 332	  195548
       308	 592	 334	  197728
       309	 594	 341	  202554
       310	 602	 332	  199864
       311	 611	 334	  204074
       312	 621	 330	  204930
       313	 627	 337	  211299
       314	 633	 339	  214587
       315	 636	 343	  218148
       316	 640	 344	  220160
       317	 637	 356	  226772
       318	 632	 358	  226256
       319	 626	 353	  220978
       320	 619	 352	  217888
       321	 608	 358	  217664
       322	 596	 356	  212176
       323	 578	 364	  210392
       324	 569	 360	  204840
       325	 559	 349	  195091
       326	 558	 334	  186372
       327	 557	 328	  182696
       328	 560	 320	  179200
       329	 562	 314	  176468
       330	 568	 313	  177784
       331	 571	 322	  183862
       332	 579	 315	  182385
       333	 579	 322	  186438
       334	 583	 319	  185977
       335	 582	 324	  188568
       336	 584	 323	  188632
       337	 583	 332	  193556
       338	 588	 331	  194628
       339	 592	 327	  193584
       340	 599	 323	  193477
       341	 604	 328	  198112
       342	 615	 327	  201105
       343	 625	 332	  207500
       344	 638	 334	  213092
       345	 639	 345	  220455
       346	 646	 331	  213826
       347	 639	 347	  221733
       348	 632	 355	  224360
       349	 617	 372	  229524
       350	 602	 371	  223342
       351	 582	 374	  217668
       352	 573	 365	  209145
       353	 562	 353	  198386
       354	 559	 336	  187824
       355	 556	 330	  183480
       356	 557	 322	  179354
       357	 557	 315	  175455
       358	 563	 311	  175093
       359	 563	 316	  177908
       360	 570	 308	  175560
       361	 572	 316	  180752
       362	 582	 312	  181584
       363	 586	 319	  186934
       364	 593	 313	  185609
       365	 595	 322	  191590
       366	 601	 321	  192921
       367	 603	 330	  198990
       368	 609	 330	  200970
       369	 611	 339	  207129
       370	 619	 332	  205508
       371	 627	 334	  209418
       372	 639	 332	  212148
       373	 644	 342	  220248
       374	 651	 342	  222642
       375	 651	 345	  224595
       376	 645	 353	  227685
       377	 634	 364	  230776
       378	 619	 366	  226554
       379	 599	 378	  226422
       380	 583	 380	  221540
       381	 567	 368	  208656
       382	 561	 346	  194106
       383	 556	 335	  186260
       384	 554	 326	  180604
       385	 553	 316	  174748
       386	 558	 309	  172422
       387	 557	 313	  174341
       388	 562	 305	  171410
       389	 563	 310	  174530
       390	 567	 306	  173502
       391	 568	 310	  176080
       392	 574	 305	  175070
       393	 577	 311	  179447
       394	 586	 310	  181660
       395	 594	 310	  184140
       396	 608	 308	  187264
       397	 619	 318	  196842
       398	 634	 319	  202246
       399	 645	 327	  210915
       400	 660	 330	  217800
       401	 666	 343	  228438
       402	 671	 345	  231495
       403	 665	 358	  238070
       404	 657	 363	  238491
       405	 645	 373	  240585
       406	 632	 372	  235104
       407	 614	 380	  233320
       408	 606	 375	  227250
       409	 595	 364	  216580
       410	 593	 347	  205771
       411	 590	 341	  201190
       412	 590	 333	  196470
       413	 589	 325	  191425
       414	 592	 322	  190624
       415	 588	 331	  194628
       416	 590	 323	  190570
       417	 587	 328	  192536
       418	 589	 322	  189658
       419	 589	 324	  190836
       420	 593	 318	  188574
       421	 595	 322	  191590
       422	 603	 320	  192960
       423	 609	 323	  196707
       424	 621	 320	  198720
       425	 631	 327	  206337
       426	 645	 327	  210915
       427	 656	 331	  217136
       428	 671	 334	  224114
       429	 677	 347	  234919
       430	 682	 349	  238018
       431	 677	 362	  245074
       432	 670	 367	  245890
       433	 658	 377	  248066
       434	 646	 376	  242896
       435	 628	 385	  241780
       436	 619	 380	  235220
       437	 608	 369	  224352
       438	 605	 353	  213565
       439	 601	 346	  207946
       440	 601	 338	  203138
       441	 599	 331	  198269
       442	 601	 327	  196527
       443	 597	 336	  200592
       444	 598	 329	  196742
       445	 594	 333	  197802
       446	 596	 327	  194892
       447	 594	 330	  196020
       448	 597	 322	  192234
       449	 598	 326	  194948
       450	 605	 323	  195415
       451	 610	 326	  198860
       452	 622	 321	  199662
       453	 631	 329	  207599
       454	 645	 327	  210915
       455	 656	 331	  217136
       456	 671	 334	  224114
       457	 677	 347	  234919
       458	 682	 349	  238018
       459	 677	 362	  245074
       460	 670	 367	  245890
       461	 658	 377	  248066
       462	 646	 376	  242896
       463	 628	 385	  241780
       464	 619	 380	  235220
       465	 608	 369	  224352
       466	 605	 353	  213565
       467	 601	 346	  207946
       468	 601	 338	  203138
       469	 599	 331	  198269
       470	 601	 327	  196527
       471	 597	 336	  200592
       472	 598	 329	  196742
       473	 594	 333	  197802
       474	 596	 327	  194892
       475	 594	 330	  196020
       476	 597	 322	  192234
       477	 598	 326	  194948
       478	 605	 323	  195415
       479	 610	 326	  198860
       480	 622	 321	  199662
       481	 631	 329	  207599
       482	 645	 327	  210915
       483	 656	 331	  217136
       484	 671	 334	  224114
       485	 677	 347	  234919
       486	 682	 349	  238018
       487	 677	 362	  245074
       488	 670	 367	  245890
       489	 658	 377	  248066
       490	 646	 376	  242896
       491	 628	 385	  241780
       492	 619	 380	  235220
       493	 608	 369	  224352
       494	 605	 353	  213565
       495	 601	 346	  207946
       496	 601	 338	  203138
       497	 599	 331	  198269
       498	 601	 327	  196527
       499	 597	 336	  200592
       500	 598	 329	  196742
       501	 594	 333	  197802
       502	 596	 327	  194892
       503	 594	 330	  196020
       504	 597	 322	  192234
       505	 598	 326	  194948
       506	 605	 323	  195415
       507	 610	 326	  198860
       508	 622	 321	  199662
       509	 631	 329	  207599
       510	 645	 327	  210915
       511	 656	 331	  217136
       512	 671	 334	  224114
       513	 677	 347	  234919
       514	 682	 349	  238018
       515	 677	 362	  245074
       516	 670	 367	  245890
       517	 658	 377	  248066
       518	 646	 376	  242896
       519	 628	 385	  241780
       520	 619	 380	  235220
       521	 608	 369	  224352
       522	 605	 353	  213565
       523	 601	 346	  207946
       524	 601	 338	  203138
       525	 599	 331	  198269
       526	 601	 327	  196527
       527	 597	 336	  200592
       528	 598	 329	  196742
       529	 594	 333	  197802
       530	 596	 327	  194892
       531	 594	 330	  196020
       532	 597	 322	  192234
       533	 598	 326	  194948
       534	 605	 323	  195415
       535	 610	 326	  198860
       536	 622	 321	  199662
       537	 631	 329	  207599
       538	 645	 327	  210915
       539	 656	 331	  217136
       540	 671	 334	  224114
       541	 677	 347	  234919
       542	 682	 349	  238018
       543	 677	 362	  245074
       544	 670	 367	  245890
       545	 658	 377	  248066
       546	 646	 376	  242896
       547	 628	 385	  241780
       548	 619	 380	  235220
       549	 608	 369	  224352
       550	 605	 353	  213565
       551	 601	 346	  207946
       552	 601	 338	  203138
       553	 599	 331	  198269
       554	 601	 327	  196527
       555	 597	 336	  200592
       556	 598	 329	  196742
       557	 594	 333	  197802
       558	 596	 327	  194892
       559	 594	 330	  196020
       560	 597	 322	  192234
       561	 598	 326	  194948
       562	 605	 323	  195415
       563	 610	 326	  198860
       564	 622	 321	  199662
       565	 631	 329	  207599
       566	 645	 327	  210915
       567	 656	 331	  217136
       568	 671	 334	  224114
       569	 677	 347	  234919
       570	 682	 349	  238018
       571	 677	 362	  245074
       572	 670	 367	  245890
       573	 658	 377	  248066
       574	 646	 376	  242896
       575	 628	 385	  241780
       576	 619	 380	  235220
       577	 608	 369	  224352
       578	 605	 353	  213565
       579	 601	 346	  207946
       580	 601	 338	  203138
       581	 599	 331	  198269
       582	 601	 327	  196527
       583	 597	 336	  200592
       584	 598	 329	  196742
       585	 594	 333	  197802
       586	 596	 327	  194892
       587	 594	 330	  196020
       588	 597	 322	  192234
       589	 598	 326	  194948
       590	 605	 323	  195415
       591	 610	 326	  198860
       592	 622	 321	  199662
       593	 631	 329	  207599
       594	 645	 327	  210915
       595	 656	 331	  217136
       596	 671	 334	  224114
       597	 677	 347	  234919
       598	 682	 349	  238018
       599	 677	 362	  245074
       600	 670	 367	  245890
       601	 658	 377	  248066
       602	 646	 376	  242896
       603	 628	 385	  241780
       604	 619	 380	  235220
       605	 608	 369	  224352
       606	 605	 353	  213565
       607	 601	 346	  207946
       608	 601	 338	  203138
       609	 599	 331	  198269
       610	 601	 327	  196527
       611	 597	 336	  200592
       612	 598	 329	  196742
       613	 594	 333	  197802
       614	 596	 327	  194892
       615	 594	 330	  196020
       616	 597	 322	  192234
       617	 598	 326	  194948
       618	 605	 323	  195415
       619	 610	 326	  198860
       620	 622	 321	  199662
       621	 631	 329	  207599
       622	 645	 327	  210915
       623	 656	 331	  217136
       624	 671	 334	  224114
       625	 677	 347	  234919
       626	 682	 349	  238018
       627	 677	 362	  245074
       628	 670	 367	  245890
       629	 658	 377	  248066
       630	 646	 376	  242896
       631	 628	 385	  241780
       632	 619	 380	  235220
       633	 608	 369	  224352
       634	 605	 353	  213565
       635	 601	 346	  207946
       636	 601	 338	  203138
       637	 599	 331	  198269
       638	 601	 327	  196527
       639	 597	 336	  200592
       640	 598	 329	  196742
       641	 594	 333	  197802
       642	 596	 327	  194892
       643	 594	 330	  196020
       644	 597	 322	  192234
       645	 598	 326	  194948
       646	 605	 323	  195415
       647	 610	 326	  198860
       648	 622	 321	  199662
       649	 631	 329	  207599
       650	 645	 327	  210915
       651	 656	 331	  217136
       652	 671	 334	  224114
       653	 677	 347	  234919
       654	 682	 349	  238018
       655	 677	 362	  245074
       656	 670	 367	  245890
       657	 658	 377	  248066
       658	 646	 376	  242896
       659	 628	 385	  241780
       660	 619	 380	  235220
       661	 608	 369	  224352
       662	 605	 353	  213565
       663	 601	 346	  207946
       664	 601	 338	  203138
       665	 599	 331	  198269
       666	 601	 327	  196527
       667	 597	 336	  200592
       668	 598	 329	  196742
       669	 594	 333	  197802
       670	 596	 327	  194892
       671	 594	 330	  196020
       672	 597	 322	  192234
       673	 598	 326	  194948
       674	 605	 323	  195415
       675	 610	 326	  198860
       676	 622	 321	  199662
       677	 631	 329	  207599
       678	 645	 327	  210915
       679	 656	 331	  217136
       680	 671	 334	  224114
       681	 677	 347	  234919
       682	 682	 349	  238018
       683	 677	 362	  245074
       684	 670	 367	  245890
       685	 658	 377	  248066
       686	 646	 376	  242896
       687	 628	 385	  241780
       688	 619	 380	  235220
       689	 608	 369	  224352
       690	 605	 353	  213565
       691	 601	 346	  207946
       692	 601	 338	  203138
       693	 599	 331	  198269
       694	 601	 327	  196527
       695	 597	 336	  200592
       696	 598	 329	  196742
       697	 594	 333	  197802
       698	 596	 327	  194892
       699	 594	 330	  196020
       700	 597	 322	  192234
       701	 598	 326	  194948
       702	 605	 323	  195415
       703	 610	 326	  198860
       704	 622	 321	  199662
       705	 631	 329	  207599
       706	 645	 327	  210915
       707	 656	 331	  217136
       708	 671	 334	  224114
       709	 677	 347	  234919
       710	 682	 349	  238018
       711	 677	 362	  245074
       712	 670	 367	  245890
       713	 658	 377	  248066
       714	 646	 376	  242896
       715	 628	 385	  241780
       716	 619	 380	  235220
       717	 608	 369	  224352
       718	 605	 353	  213565
       719	 601	 346	  207946
       720	 601	 338	  203138
       721	 599	 331	  198269
       722	 601	 327	  196527
       723	 597	 336	  200592
       724	 598	 329	  196742
       725	 594	 333	  197802
       726	 596	 327	  194892
       727	 594	 330	  196020
       728	 597	 322	  192234
       729	 598	 326	  194948
       730	 605	 323	  195415
       731	 610	 326	  198860
       732	 622	 321	  199662
       733	 631	 329	  207599
       734	 645	 327	  210915
       735	 656	 331	  217136
       736	 671	 334	  224114
       737	 677	 347	  234919
       738	 682	 349	  238018
       739	 677	 362	  245074
       740	 670	 367	  245890
       741	 658	 377	  248066
       742	 646	 376	  242896
       743	 628	 385	  241780
       744	 619	 380	  235220
       745	 608	 369	  224352
       746	 605	 353	  213565
       747	 601	 346	  207946
       748	 601	 338	  203138
       749	 599	 331	  198269
       750	 601	 327	  196527
       751	 597	 336	  200592
       752	 598	 329	  196742
       753	 594	 333	  197802
       754	 596	 327	  194892
       755	 594	 330	  196020
       756	 597	 322	  192234
       757	 598	 326	  194948
       758	 605	 323	  195415
       759	 610	 326	  198860
       760	 622	 321	  199662
       761	 631	 329	  207599
       762	 645	 327	  210915
       763	 656	 331	  217136
       764	 671	 334	  224114
       765	 677	 347	  234919
       766	 682	 349	  238018
       767	 677	 362	  245074
       768	 670	 367	  245890
       769	 658	 377	  248066
       770	 646	 376	  242896
       771	 628	 385	  241780
       772	 619	 380	  235220
       773	 608	 369	  224352
       774	 605	 353	  213565
       775	 601	 346	  207946
       776	 601	 338	  203138
       777	 599	 331	  198269
       778	 601	 327	  196527
       779	 597	 336	  200592
       780	 598	 329	  196742
       781	 594	 333	  197802
       782	 596	 327	  194892
       783	 594	 330	  196020
       784	 597	 322	  192234
       785	 598	 326	  194948
       786	 605	 323	  195415
       787	 610	 326	  198860
       788	 622	 321	  199662
       789	 631	 329	  207599
       790	 645	 327	  210915
       791	 656	 331	  217136
       792	 671	 334	  224114
       793	 677	 347	  234919
       794	 682	 349	  238018
       795	 677	 362	  245074
       796	 670	 367	  245890
       797	 658	 377	  248066
       798	 646	 376	  242896
       799	 628	 385	  241780
       800	 619	 380	  235220
       801	 608	 369	  224352
       802	 605	 353	  213565
       803	 601	 346	  207946
       804	 601	 338	  203138
       805	 599	 331	  198269
       806	 601	 327	  196527
       807	 597	 336	  200592
       808	 598	 329	  196742
       809	 594	 333	  197802
       810	 596	 327	  194892
       811	 594	 330	  196020
       812	 597	 322	  192234
       813	 598	 326	  194948
       814	 605	 323	  195415
       815	 610	 326	  198860
       816	 622	 321	  199662
       817	 631	 329	  207599
       818	 645	 327	  210915
       819	 656	 331	  217136
       820	 671	 334	  224114
       821	 677	 347	  234919
       822	 682	 349	  238018
       823	 677	 362	  245074
       824	 670	 367	  245890
       825	 658	 377	  248066
       826	 646	 376	  242896
       827	 628	 385	  241780
       828	 619	 380	  235220
       829	 608	 369	  224352
       830	 605	 353	  213565
       831	 601	 346	  207946
       832	 601	 338	  203138
       833	 599	 331	  198269
       834	 601	 327	  196527
       835	 597	 336	  200592
       836	 598	 329	  196742
       837	 594	 333	  197802
       838	 596	 327	  194892
       839	 594	 330	  196020
       840	 597	 322	  192234
       841	 598	 326	  194948
       842	 605	 323	  195415
       843	 610	 326	  198860
       844	 622	 321	  199662
       845	 631	 329	  207599
       846	 645	 327	  210915
       847	 656	 331	  217136
       848	 671	 334	  224114
       849	 677	 347	  234919
       850	 682	 349	  238018
       851	 677	 362	  245074
       852	 670	 367	  245890
       853	 658	 377	  248066
       854	 646	 376	  242896
       855	 628	 385	  241780
       856	 619	 380	  235220
       857	 608	 369	  224352
       858	 605	 353	  213565
       859	 601	 346	  207946
       860	 601	 338	  203138
       861	 599	 331	  198269
       862	 601	 327	  196527
       863	 597	 336	  200592
       864	 598	 329	  196742
       865	 594	 333	  197802
       866	 596	 327	  194892
       867	 594	 330	  196020
       868	 597	 322	  192234
       869	 598	 326	  194948
       870	 605	 323	  195415
       871	 610	 326	  198860
       872	 622	 321	  199662
       873	 631	 329	  207599
       874	 645	 327	  210915
       875	 656	 331	  217136
       876	 671	 334	  224114
       877	 677	 347	  234919
       878	 682	 349	  238018
       879	 677	 362	  245074
       880	 670	 367	  245890
       881	 658	 377	  248066
       882	 646	 376	  242896
       883	 628	 385	  241780
       884	 619	 380	  235220
       885	 608	 369	  224352
       886	 605	 353	  213565
       887	 601	 346	  207946
       888	 601	 338	  203138
       889	 599	 331	  198269
       890	 601	 327	  196527
       891	 597	 336	  200592
       892	 598	 329	  196742
       893	 594	 333	  197802
       894	 596	 327	  194892
       895	 594	 330	  196020
       896	 597	 322	  192234
       897	 598	 326	  194948
       898	 605	 323	  195415
       899	 610	 326	  198860
       900	 622	 321	  199662
       901	 631	 329	  207599
       902	 645	 327	  210915
       903	 656	 331	  217136
       904	 671	 334	  224114
       905	 677	 347	  234919
       906	 682	 349	  238018
       907	 677	 362	  245074
       908	 670	 367	  245890
       909	 658	 377	  248066
       910	 646	 376	  242896
       911	 628	 385	  241780
       912	 619	 380	  235220
       913	 608	 369	  224352
       914	 605	 353	  213565
       915	 601	 346	  207946
       916	 601	 338	  203138
       917	 599	 331	  198269
       918	 601	 327	  196527
       919	 597	 336	  200592
       920	 598	 329	  196742
       921	 594	 333	  197802
       922	 596	 327	  194892
       923	 594	 330	  196020
       924	 597	 322	  192234
       925	 598	 326	  194948
       926	 605	 323	  195415
       927	 610	 326	  198860
       928	 622	 321	  199662
       929	 631	 329	  207599
       930	 645	 327	  210915
       931	 656	 331	  217136
       932	 671	 334	  224114
       933	 677	 347	  234919
       934	 682	 349	  238018
       935	 677	 362	  245074
       936	 670	 367	  245890
       937	 658	 377	  248066
       938	 646	 376	  242896
       939	 628	 385	  241780
       940	 619	 380	  235220
       941	 608	 369	  224352
       942	 605	 353	  213565
       943	 601	 346	  207946
       944	 601	 338	  203138
       945	 599	 331	  198269
       946	 601	 327	  196527
       947	 597	 336	  200592
       948	 598	 329	  196742
       949	 594	 333	  197802
       950	 596	 327	  194892
       951	 594	 330	  196020
       952	 597	 322	  192234
       953	 598	 326	  194948
       954	 605	 323	  195415
       955	 610	 326	  198860
       956	 622	 321	  199662
       957	 631	 329	  207599
       958	 645	 327	  210915
       959	 656	 331	  217136
       960	 671	 334	  224114
       961	 677	 347	  234919
       962	 682	 349	  238018
       963	 677	 362	  245074
       964	 670	 367	  245890
       965	 658	 377	  248066
       966	 646	 376	  242896
       967	 628	 385	  241780
       968	 619	 380	  235220
       969	 608	 369	  224352
       970	 605	 353	  213565
       971	 601	 346	  207946
       972	 601	 338	  203138
       973	 599	 331	  198269
       974	 601	 327	  196527
       975	 597	 336	  200592
       976	 598	 329	  196742
       977	 594	 333	  197802
       978	 596	 327	  194892
       979	 594	 330	  196020
       980	 597	 322	  192234
       981	 598	 326	  194948
       982	 605	 323	  195415
       983	 610	 326	  198860
       984	 622	 321	  199662
       985	 631	 329	  207599
       986	 645	 327	  210915
       987	 656	 331	  217136
       988	 671	 334	  224114
       989	 677	 347	  234919
       990	 682	 349	  238018
       991	 677	 362	  245074
       992	 670	 367	  245890
       993	 658	 377	  248066
       994	 646	 376	  242896
       995	 628	 385	  241780
       996	 619	 380	  235220
       997	 608	 369	  224352
       998	 605	 353	  213565
       999	 601	 346	  207946
      1000	 601	 338	  203138
      1001	 599	 331	  198269
      1002	 601	 327	  196527
      1003	 597	 336	  200592
      1004	 598	 329	  196742
      1005	 594	 333	  197802
      1006	 596	 327	  194892
      1007	 594	 330	  196020
      1008	 597	 322	  192234
      1009	 598	 326	  194948
      1010	 605	 323	  195415
      1011	 610	 326	  198860
      1012	 622	 321	  199662
      1013	 631	 329	  207599
      1014	 645	 327	  210915
      1015	 656	 331	  217136
      1016	 671	 334	  224114
      1017	 677	 347	  234919
      1018	 682	 349	  238018
      1019	 677	 362	  245074
      1020	 670	 367	  245890
      1021	 658	 377	  248066
      1022	 646	 376	  242896
      1023	 628	 385	  241780
      1024	 619	 380	  235220
      1025	 608	 369	  224352
      1026	 605	 353	  213565
      1027	 601	 346	  207946
      1028	 601	 338	  203138
      1029	 599	 331	  198269
      1030	 601	 327	  196527
      1031	 597	 336	  200592
      1032	 598	 329	  196742
      1033	 594	 333	  197802
      1034	 596	 327	  194892
      1035	 594	 330	  196020
      1036	 597	 322	  192234
      1037	 598	 326	  194948
      1038	 605	 323	  195415
      1039	 610	 326	  198860
      1040	 622	 321	  199662
      1041	 631	 329	  207599
      1042	 645	 327	  210915
      1043	 656	 331	  217136
      1044	 671	 334	  224114
      1045	 677	 347	  234919
      1046	 682	 349	  238018
      1047	 677	 362	  245074
      1048	 670	 367	  245890
      1049	 658	 377	  248066
      1050	 646	 376	  242896
      1051	 628	 385	  241780
      1052	 619	 380	  235220
      1053	 608	 369	  224352
      1054	 605	 353	  213565
      1055	 601	 346	  207946
      1056	 601	 338	  203138
      1057	 599	 331	  198269
      1058	 601	 327	  196527
      1059	 597	 336	  200592
      1060	 598	 329	  196742
      1061	 594	 333	  197802
      1062	 596	 327	  194892
      1063	 594	 330	  196020
      1064	 597	 322	  192234
      1065	 598	 326	  194948
      1066	 605	 323	  195415
      1067	 610	 326	  198860
      1068	 622	 321	  199662
      1069	 631	 329	  207599
